date,close,adj_close,volume
2018-02-19,48.52,40.45,8782800
2018-02-26,48.07,40.31,5169500
2018-03-05,49.31,41.35,5133800
2018-03-12,47.85,40.13,4164700
2018-03-19,47.24,39.62,3749600
2018-03-26,48.22,40.44,3904100
2018-04-02,52.06,43.66,7205200
2018-04-09,52.19,43.77,4902100
2018-04-16,51.60,43.27,4784000
2018-04-23,52.83,44.31,8864700
2018-04-30,52.96,44.41,4936600
2018-05-07,53.56,45.16,4329600
2018-05-14,50.41,42.50,5864000
2018-05-21,51.33,43.28,4052500
2018-05-28,52.04,43.88,2137600
2018-06-04,54.06,45.58,3350100
2018-06-11,57.86,48.79,6489600
2018-06-18,57.67,48.63,5588300
2018-06-25,55.06,46.42,5478900
2018-07-02,57.06,48.11,2852900
2018-07-09,57.56,48.53,3031300
2018-07-16,59.05,49.79,2889600
2018-07-23,59.25,49.96,3762700
2018-07-30,49.69,41.90,12739600
2018-08-06,49.24,41.52,3786100
2018-08-13,51.32,43.56,2633500
2018-08-20,52.84,44.85,2270100
2018-08-27,53.17,45.13,2204800
2018-09-03,55.08,46.75,2537800
2018-09-10,52.93,44.93,3538000
2018-09-17,52.32,44.41,2750600
2018-09-24,53.54,45.44,2618700
2018-10-01,51.57,43.77,2366300
2018-10-08,50.21,42.62,2932600
2018-10-15,49.59,42.09,3916400
2018-10-22,48.63,41.28,4321100
2018-10-29,49.17,41.74,7177800
2018-11-05,52.31,44.40,3877900
2018-11-12,47.91,40.93,4323000
2018-11-19,50.18,42.87,2669100
2018-11-26,47.19,40.32,4662600
2018-12-03,45.89,39.21,3376400
2018-12-10,44.76,38.24,3525100
2018-12-17,42.49,36.30,5079000
2018-12-24,42.69,36.47,2499300
2018-12-31,42.41,36.24,2946400
2019-01-07,46.11,39.40,4881800
2019-01-14,46.09,39.38,3447700
2019-01-21,44.91,38.37,2697700
2019-01-28,44.97,38.42,3183300
2019-02-04,46.14,39.42,2764900
2019-02-11,47.03,40.18,3189100
2019-02-18,47.53,40.61,7200700
2019-02-25,46.85,40.31,3952700
2019-03-04,46.13,39.69,4042500
2019-03-11,46.41,39.93,3503200
2019-03-18,45.64,39.27,3209600
2019-03-25,48.92,42.09,3405500
2019-04-01,48.77,41.96,3221300
2019-04-08,47.63,40.98,3053600
2019-04-15,47.03,40.47,2867300
2019-04-22,50.09,43.10,3146600
2019-04-29,50.01,43.03,6174700
2019-05-06,47.77,41.10,4539000
2019-05-13,48.04,41.62,3435900
2019-05-20,44.82,38.83,3445000
2019-05-27,43.25,37.47,3668400
2019-06-03,44.50,38.55,2981200
2019-06-10,45.37,39.31,2934800
2019-06-17,44.21,38.30,3213100
2019-06-24,43.72,37.88,2985400
2019-07-01,44.01,38.13,1835500
2019-07-08,42.97,37.23,2628400
2019-07-15,43.95,38.08,2933400
2019-07-22,43.85,37.99,3512300
2019-07-29,42.38,36.72,6084800
2019-08-05,40.05,34.70,4320500
2019-08-12,36.49,31.91,4374400
2019-08-19,37.26,32.58,4359600
2019-08-26,37.99,33.22,3676900
2019-09-02,39.98,34.96,3046300
2019-09-09,42.58,37.23,4496200
2019-09-16,40.03,35.00,3590000
2019-09-23,40.89,35.76,2886900
2019-09-30,39.64,34.66,4819000
2019-10-07,39.07,34.17,3933000
2019-10-14,38.55,33.71,3113000
2019-10-21,41.97,36.70,4532900
2019-10-28,41.96,36.69,7084900
2019-11-04,43.06,37.97,4708600
2019-11-11,44.05,38.84,3137900
2019-11-18,43.26,38.15,2856000
2019-11-25,43.61,38.46,2213900
2019-12-02,43.22,38.11,2759900
2019-12-09,39.85,35.14,3530900
2019-12-16,39.68,34.99,4360800
2019-12-23,38.36,33.83,4087400
2019-12-30,38.75,34.17,2938900
2020-01-06,39.44,34.78,2904500
2020-01-13,38.84,34.25,3580200
2020-01-20,39.48,34.81,2480000
2020-01-27,38.40,33.86,3373500
2020-02-03,39.51,34.84,2795600
2020-02-10,40.31,35.55,2716600
2020-02-17,42.13,37.15,6265000
2020-02-24,35.63,31.42,9060800
2020-03-02,31.44,28.04,8823300
2020-03-09,23.51,20.97,13334600
2020-03-16,15.84,14.13,22137400
2020-03-23,16.18,14.43,29500400
2020-03-30,15.51,13.83,18644400
2020-04-06,20.20,18.02,19742800
2020-04-13,18.72,16.70,15626500
2020-04-20,18.60,16.59,17898800
2020-04-27,20.13,17.96,21925800
2020-05-04,22.44,20.02,19123900
2020-05-11,18.52,16.52,17649200
2020-05-18,19.97,17.81,10638800
2020-05-25,21.48,19.16,16205900
2020-06-01,28.20,25.15,34889800
2020-06-08,24.23,21.61,25166100
2020-06-15,22.92,20.44,22100100
2020-06-22,20.14,17.96,20557800
2020-06-29,21.56,19.23,13890200
2020-07-06,21.69,19.35,11595500
2020-07-13,22.58,20.14,11976400
2020-07-20,24.81,22.13,10178800
2020-07-27,24.00,21.41,13006100
2020-08-03,25.84,23.05,8186200
2020-08-10,27.18,24.24,6923300
2020-08-17,26.04,23.23,6383500
2020-08-24,30.79,27.46,8893500
2020-08-31,31.20,27.83,7195800
2020-09-07,28.21,25.16,6261300
2020-09-14,29.32,26.15,7507900
2020-09-21,26.76,23.87,7481100
2020-09-28,29.29,26.13,7718800
2020-10-05,31.67,28.25,6298000
2020-10-12,30.48,27.19,6368300
2020-10-19,32.72,29.19,7929700
2020-10-26,29.72,26.51,7147400
2020-11-02,31.06,27.71,4097700
2020-11-09,35.11,31.32,9702500
2020-11-16,34.80,31.04,6364400
2020-11-23,37.22,33.20,4051700
2020-11-30,38.62,34.45,5803400
2020-12-07,37.17,33.16,3947900
2020-12-14,37.45,33.41,5610300
2020-12-21,37.21,33.19,2403500
2020-12-28,37.06,33.06,2796900
2021-01-04,38.13,34.01,5625200
2021-01-11,41.22,36.77,4089000
2021-01-18,42.36,37.79,4091900
2021-01-25,44.97,40.11,13751600
2021-02-01,47.38,42.26,4318800
2021-02-08,50.01,44.61,4343900
2021-02-15,52.75,47.05,5059300
2021-02-22,54.95,49.02,6082000
2021-03-01,56.12,50.06,4447300
2021-03-08,61.75,55.08,3733900
2021-03-15,60.34,53.82,2760100
2021-03-22,62.01,55.31,4194600
2021-03-29,59.08,52.70,2087900
2021-04-05,58.61,52.28,2581800
2021-04-12,57.84,51.59,2244200
2021-04-19,57.86,51.61,3202300
2021-04-26,62.59,55.83,4259700
2021-05-03,63.78,56.89,3812300
2021-05-10,59.30,52.90,3807700
2021-05-17,55.77,49.75,3000400
2021-05-24,58.82,52.47,3558500
2021-05-31,56.21,50.14,4634100
2021-06-07,56.08,50.02,12400300
2021-06-14,51.72,46.13,7535000
2021-06-21,54.13,48.28,6163200
2021-06-28,53.33,47.57,3716900
2021-07-05,51.66,46.08,4487000
2021-07-12,49.85,44.47,4225500
2021-07-19,51.79,46.20,5645200
2021-07-26,45.26,40.37,14917700
2021-08-02,43.68,38.96,7443700
2021-08-09,44.15,39.38,3994400
2021-08-16,42.28,37.71,4063700
2021-08-23,46.68,41.64,4201300
2021-08-30,45.52,40.60,5178600
2021-09-06,44.42,39.62,2175700
2021-09-13,45.01,40.15,4498000
2021-09-20,49.50,44.15,6188000
