date,close,adj_close,volume
2019-06-17,52.38,46.62,6084300
2019-06-24,53.67,47.77,4792700
2019-07-01,54.55,48.56,3192100
2019-07-08,53.54,47.66,2524900
2019-07-15,54.03,48.09,4886300
2019-07-22,55.90,49.76,4997400
2019-07-29,56.90,50.65,6966600
2019-08-05,54.45,48.47,4664500
2019-08-12,51.42,45.77,4283700
2019-08-19,48.94,43.56,5114300
2019-08-26,51.46,45.81,4480100
2019-09-02,52.87,47.06,3334700
2019-09-09,54.26,48.57,3530500
2019-09-16,51.54,46.14,4903400
2019-09-23,52.23,46.75,3447700
2019-09-30,49.34,44.17,3559000
2019-10-07,50.61,45.30,3237900
2019-10-14,48.64,43.54,3826200
2019-10-21,49.76,44.54,3941700
2019-10-28,57.85,51.78,10166100
2019-11-04,58.82,52.65,3959900
2019-11-11,57.66,51.61,3729700
2019-11-18,57.85,51.78,2974500
2019-11-25,57.90,51.83,1496800
2019-12-02,57.15,51.16,2346700
2019-12-09,56.70,51.03,4010800
2019-12-16,56.06,50.45,3035700
2019-12-23,55.04,49.53,2062900
2019-12-30,56.07,50.46,3781100
2020-01-06,55.97,50.37,4560900
2020-01-13,57.80,52.02,4960900
2020-01-20,62.13,55.91,4566400
2020-01-27,62.50,56.25,5662600
2020-02-03,63.58,57.22,3539200
2020-02-10,64.12,57.70,2984900
2020-02-17,71.52,64.36,6079800
2020-02-24,56.22,50.59,8768900
2020-03-02,53.89,48.50,8404300
2020-03-09,44.18,40.06,11123400
2020-03-16,35.85,32.51,14258800
2020-03-23,41.89,37.98,12397700
2020-03-30,35.26,31.97,9066600
2020-04-06,46.98,42.60,8550100
2020-04-13,46.49,42.15,7937700
2020-04-20,45.87,41.59,9815400
2020-04-27,44.86,40.68,10755500
2020-05-04,47.58,43.14,11052000
2020-05-11,45.48,41.24,7833200
2020-05-18,50.35,45.65,6193700
2020-05-25,51.85,47.01,5148500
2020-06-01,61.19,55.48,7714800
2020-06-08,52.06,47.20,6991900
2020-06-15,50.90,46.15,6975900
2020-06-22,49.83,45.18,8495000
2020-06-29,50.25,45.56,6301300
2020-07-06,49.54,44.92,5896200
2020-07-13,52.15,47.29,5271300
2020-07-20,53.36,48.38,5178300
2020-07-27,56.19,50.95,5512500
2020-08-03,60.46,54.82,8729900
2020-08-10,61.24,55.53,4233700
2020-08-17,61.56,55.82,2699800
2020-08-24,64.55,58.53,3640700
2020-08-31,64.25,58.26,4026200
2020-09-07,62.66,56.82,2981700
2020-09-14,62.32,56.51,3669000
2020-09-21,60.00,54.40,4854300
2020-09-28,64.22,58.23,3785700
2020-10-05,70.34,63.78,4471700
2020-10-12,73.87,66.98,4606300
2020-10-19,72.35,65.60,4628700
2020-10-26,70.03,63.50,6892200
2020-11-02,72.11,65.38,4909900
2020-11-09,72.94,66.14,7075300
2020-11-16,73.91,67.02,3657100
2020-11-23,75.28,68.26,3116600
2020-11-30,79.87,72.42,4480700
2020-12-07,78.17,70.88,3500000
2020-12-14,79.93,72.48,3607800
2020-12-21,79.96,72.50,1970900
2020-12-28,78.16,70.87,1996600
2021-01-04,80.25,72.77,4329400
2021-01-11,80.62,73.10,2581600
2021-01-18,79.71,72.28,2996400
2021-01-25,76.21,69.10,4945200
2021-02-01,88.60,80.34,4678900
2021-02-08,86.44,78.38,3281800
2021-02-15,87.91,79.71,4553100
2021-02-22,90.88,82.40,5257300
2021-03-01,93.40,84.69,5216500
2021-03-08,97.76,88.64,3578000
2021-03-15,95.71,86.78,4631000
2021-03-22,97.77,88.65,3243000
2021-03-29,96.28,87.30,2147700
2021-04-05,99.46,90.18,3056100
2021-04-12,98.93,89.70,3732500
2021-04-19,100.36,91.00,2883200
2021-04-26,107.02,97.04,4794500
2021-05-03,104.63,94.87,4279300
2021-05-10,98.55,89.36,4071200
2021-05-17,96.62,87.96,4299700
2021-05-24,100.71,91.69,4348500
2021-05-31,97.72,88.96,4481100
2021-06-07,98.62,89.78,3672700
2021-06-14,90.50,82.39,4985600
2021-06-21,97.66,88.91,5152700
2021-06-28,95.85,87.26,2994700
2021-07-05,96.56,87.91,2594000
2021-07-12,94.37,85.91,2460100
2021-07-19,98.10,89.31,4619000
2021-07-26,92.17,83.91,6296000
2021-08-02,91.71,83.49,5314300
2021-08-09,88.96,80.99,3269800
2021-08-16,90.25,82.16,4396100
2021-08-23,95.51,86.95,3134700
2021-08-30,93.62,85.23,3604500
2021-09-06,91.94,84.06,1890800
2021-09-13,91.36,83.53,4171900
2021-09-20,94.72,86.60,3604200
2021-09-27,95.18,87.02,2905000
2021-10-04,92.77,84.82,3806600
2021-10-11,89.13,81.49,3344500
2021-10-18,89.61,81.93,4895800
2021-10-25,88.81,81.20,6512400
2021-11-01,95.75,87.54,5106900
2021-11-08,90.99,83.19,2762800
2021-11-15,89.73,82.04,2813300
2021-11-22,85.47,78.14,3420900
2021-11-29,82.50,75.43,5811100
2021-12-06,88.04,80.86,4180200
2021-12-13,83.75,76.92,6936000
2021-12-20,88.79,81.55,2615500
2021-12-27,89.28,82.00,2435700
2022-01-03,90.22,82.87,3592500
2022-01-10,87.29,80.18,3437300
2022-01-17,79.28,72.82,3160300
2022-01-24,83.75,76.92,9225600
2022-01-31,88.74,81.51,3681000
2022-02-07,90.53,83.15,4091100
2022-02-14,89.43,82.14,7021500
2022-02-21,93.31,85.70,6794100
2022-02-28,83.75,76.92,5695600
2022-03-07,78.80,72.85,11131800
2022-03-14,83.65,77.33,8256900
2022-03-21,81.57,75.41,5036800
2022-03-28,81.72,75.55,5313600
2022-04-04,81.40,75.25,5191400
2022-04-11,81.84,75.66,5624400
2022-04-18,82.87,76.61,4800200
2022-04-25,82.33,76.11,4494200
2022-05-02,83.91,77.57,9887300
2022-05-09,78.54,72.61,6810700
2022-05-16,71.37,65.98,5542200
2022-05-23,80.32,74.25,7642400
2022-05-30,80.14,74.09,5549500
2022-06-06,77.84,72.37,5094300
2022-06-13,72.20,67.13,6068200
2022-06-20,76.95,71.54,4738300
2022-06-27,75.29,70.00,3787200
2022-07-04,78.38,72.87,4320400
2022-07-11,81.60,75.87,5421100
2022-07-18,83.81,77.92,4224300
2022-07-25,87.22,81.09,5124400
2022-08-01,88.39,82.18,3299000
2022-08-08,94.08,87.47,3575800
2022-08-15,91.92,85.46,3470900
2022-08-22,90.32,83.98,2892400
2022-08-29,87.47,81.33,2850800
2022-09-05,91.18,85.22,2347900
2022-09-12,90.50,84.59,4652200
2022-09-19,84.38,78.87,3750300
2022-09-26,87.26,81.56,4345000
2022-10-03,87.26,81.56,4164700
2022-10-10,92.67,86.62,5717200
2022-10-17,95.46,89.22,4932100
2022-10-24,98.71,92.26,6139200
2022-10-31,98.91,92.45,4853700
2022-11-07,96.12,89.84,4897900
2022-11-14,97.97,91.57,3528000
2022-11-21,99.20,92.72,2172400
2022-11-28,98.23,91.81,4837900
2022-12-05,97.95,91.99,3734300
2022-12-12,96.69,90.81,5490100
2022-12-19,96.31,90.45,3086000
2022-12-26,90.95,85.41,2620600
2023-01-02,93.52,87.83,4431900
2023-01-09,100.97,94.83,5035700
2023-01-16,98.76,92.75,3769700
2023-01-23,98.96,92.94,2900700
2023-01-30,102.09,95.88,4633800
2023-02-06,100.92,94.78,3244100
2023-02-13,104.32,97.97,7446700
2023-02-20,103.82,97.50,3842400
2023-02-27,103.73,97.42,3444000
2023-03-06,101.61,95.93,3692900
2023-03-13,105.32,99.43,5257800
2023-03-20,104.10,98.28,3816600
2023-03-27,108.06,102.02,3304700
2023-04-03,110.01,103.86,2772000
2023-04-10,109.89,103.75,3312400
2023-04-17,109.98,103.83,3848200
2023-04-24,110.62,104.44,4301500
2023-05-01,108.31,102.25,6952900
2023-05-08,105.54,99.64,5509700
2023-05-15,113.62,107.27,7160400
2023-05-22,110.63,104.45,4269000
2023-05-29,111.55,105.31,3625600
2023-06-05,108.06,102.53,4083600
2023-06-12,109.97,104.34,4491500
2023-06-19,108.81,103.24,13077900
2023-06-26,112.28,106.53,4975900
2023-07-03,110.68,105.01,3447500
2023-07-10,114.01,108.17,3974600
2023-07-17,115.88,109.95,3611300
2023-07-24,109.61,104.00,7775100
2023-07-31,109.12,103.53,4581400
2023-08-07,108.01,102.48,3139600
2023-08-14,104.69,99.33,4047800
2023-08-21,104.45,99.10,4566900
2023-08-28,104.75,99.39,4175500
2023-09-04,101.06,96.39,3460300
2023-09-11,101.23,96.55,4196500
2023-09-18,95.62,91.20,4528200
2023-09-25,96.10,91.66,4423700
2023-10-02,95.46,91.05,4553300
2023-10-09,92.24,87.98,3707200
2023-10-16,96.19,91.75,4723400
2023-10-23,97.71,93.20,8522100
2023-10-30,104.28,99.46,5335100
2023-11-06,104.19,99.38,3556000
2023-11-13,110.78,105.66,4232900
2023-11-20,112.61,107.41,2446700
2023-11-27,114.49,109.20,3580000
